Index,Angle,Y
15.527,232.91,2638
15.529,232.94,2638
15.531,232.97,2639
15.533,233.00,2639
15.535,233.03,2639
15.537,233.06,2639
15.539,233.09,2640
15.541,233.12,2640
15.543,233.14,2640
15.545,233.17,2640
15.547,233.20,2640
15.549,233.23,2641
15.551,233.26,2641
15.553,233.29,2641
15.555,233.32,2641
15.557,233.35,2641
15.559,233.38,2641
15.561,233.41,2642
15.563,233.44,2642
15.564,233.47,2642
15.566,233.50,2642
15.568,233.53,2642
15.570,233.55,2642
15.572,233.58,2642
15.574,233.61,2643
15.576,233.64,2643
15.578,233.67,2643
15.580,233.70,2643
15.582,233.73,2643
15.584,233.76,2643
15.586,233.79,2643
15.588,233.82,2643
15.590,233.85,2643
15.592,233.88,2643
15.594,233.91,2644
15.596,233.94,2644
15.598,233.96,2644
15.600,233.99,2644
15.602,234.02,2644
15.604,234.05,2644
15.605,234.08,2644
15.607,234.11,2644
15.609,234.14,2644
15.611,234.17,2644
15.613,234.20,2644
15.615,234.23,2644
15.617,234.26,2644
15.619,234.29,2644
15.621,234.32,2644
15.623,234.35,2644
15.625,234.38,2644
15.627,234.40,2644
15.629,234.43,2644
15.631,234.46,2644
15.633,234.49,2644
15.635,234.52,2644
15.637,234.55,2644
15.639,234.58,2644
15.641,234.61,2644
15.643,234.64,2644
15.645,234.67,2644
15.646,234.70,2644
15.648,234.73,2643
15.650,234.76,2643
15.652,234.79,2643
15.654,234.81,2643
15.656,234.84,2643
15.658,234.87,2643
15.660,234.90,2643
15.662,234.93,2643
15.664,234.96,2643
15.666,234.99,2643
15.668,235.02,2642
15.670,235.05,2642
15.672,235.08,2642
15.674,235.11,2642
15.676,235.14,2642
15.678,235.17,2642
15.680,235.20,2642
15.682,235.22,2641
15.684,235.25,2641
15.686,235.28,2641
15.688,235.31,2641
15.689,235.34,2641
15.691,235.37,2641
15.693,235.40,2640
15.695,235.43,2640
15.697,235.46,2640
15.699,235.49,2640
15.701,235.52,2640
15.703,235.55,2639
15.705,235.58,2639
15.707,235.61,2639
15.709,235.63,2639
15.711,235.66,2638
15.713,235.69,2638
15.715,235.72,2638
15.717,235.75,2638
15.719,235.78,2637
15.721,235.81,2637
15.723,235.84,2637
15.725,235.87,2637
15.727,235.90,2636
15.729,235.93,2636
15.730,235.96,2636
15.732,235.99,2636
15.734,236.02,2635
15.736,236.04,2635
15.738,236.07,2635
15.740,236.10,2634
15.742,236.13,2634
15.744,236.16,2634
15.746,236.19,2633
15.748,236.22,2633
15.750,236.25,2633
15.752,236.28,2632
15.754,236.31,2632
15.756,236.34,2632
15.758,236.37,2631
15.760,236.40,2631
15.762,236.43,2631
15.764,236.46,2630
15.766,236.48,2630
15.768,236.51,2629
15.770,236.54,2629
15.771,236.57,2629
15.773,236.60,2628
15.775,236.63,2628
15.777,236.66,2628
15.779,236.69,2627
15.781,236.72,2627
15.783,236.75,2626
15.785,236.78,2626
15.787,236.81,2625
15.789,236.84,2625
15.791,236.87,2625
15.793,236.89,2624
15.795,236.92,2624
15.797,236.95,2623
15.799,236.98,2623
15.801,237.01,2622
15.803,237.04,2622
15.805,237.07,2621
15.807,237.10,2621
15.809,237.13,2620
15.811,237.16,2620
15.813,237.19,2619
15.814,237.22,2619
15.816,237.25,2618
15.818,237.28,2618
15.820,237.30,2617
15.822,237.33,2617
15.824,237.36,2616
15.826,237.39,2616
15.828,237.42,2615
15.830,237.45,2615
15.832,237.48,2614
15.834,237.51,2613
15.836,237.54,2613
15.838,237.57,2612
15.840,237.60,2612
15.842,237.63,2611
15.844,237.66,2611
15.846,237.69,2610
15.848,237.71,2609
15.850,237.74,2609
15.852,237.77,2608
15.854,237.80,2608
15.855,237.83,2607
15.857,237.86,2606
15.859,237.89,2606
15.861,237.92,2605
15.863,237.95,2604
15.865,237.98,2604
15.867,238.01,2603
15.869,238.04,2603
15.871,238.07,2602
15.873,238.10,2601
15.875,238.13,2601
15.877,238.15,2600
15.879,238.18,2599
15.881,238.21,2598
15.883,238.24,2598
15.885,238.27,2597
15.887,238.30,2597
15.889,238.33,2596
15.891,238.36,2595
15.893,238.39,2594
15.895,238.42,2594
15.896,238.45,2593
15.898,238.48,2592
15.900,238.51,2591
15.902,238.54,2591
15.904,238.56,2590
15.906,238.59,2589
15.908,238.62,2589
15.910,238.65,2588
15.912,238.68,2587
15.914,238.71,2586
15.916,238.74,2585
15.918,238.77,2585
15.920,238.80,2584
15.922,238.83,2583
15.924,238.86,2582
15.926,238.89,2581
15.928,238.92,2581
15.930,238.95,2580
15.932,238.97,2579
15.934,239.00,2578
15.936,239.03,2578
15.938,239.06,2577
15.939,239.09,2576
15.941,239.12,2575
15.943,239.15,2574
15.945,239.18,2573
15.947,239.21,2572
15.949,239.24,2572
15.951,239.27,2571
15.953,239.30,2570
15.955,239.33,2569
15.957,239.36,2568
15.959,239.38,2567
15.961,239.41,2566
15.963,239.44,2565
15.965,239.47,2565
15.967,239.50,2564
15.969,239.53,2563
15.971,239.56,2562
15.973,239.59,2561
15.975,239.62,2560
15.977,239.65,2559
15.979,239.68,2558
15.980,239.71,2557
15.982,239.74,2556
15.984,239.77,2555
15.986,239.79,2554
15.988,239.82,2553
15.990,239.85,2552
15.992,239.88,2551
15.994,239.91,2550
15.996,239.94,2549
15.998,239.97,2548
16.000,240.00,2252
16.002,240.03,2254
16.004,240.06,2255
16.006,240.09,2257
16.008,240.12,2259
16.010,240.15,2260
16.012,240.18,2262
16.014,240.21,2264
16.016,240.23,2265
16.018,240.26,2267
16.020,240.29,2269
16.021,240.32,2270
16.023,240.35,2272
16.025,240.38,2273
16.027,240.41,2275
16.029,240.44,2277
16.031,240.47,2278
16.033,240.50,2280
16.035,240.53,2281
16.037,240.56,2283
16.039,240.59,2284
16.041,240.62,2286
16.043,240.64,2288
16.045,240.67,2289
16.047,240.70,2291
16.049,240.73,2292
16.051,240.76,2294
16.053,240.79,2295
16.055,240.82,2297
16.057,240.85,2299
16.059,240.88,2300
16.061,240.91,2302
16.063,240.94,2303
16.064,240.97,2305
16.066,241.00,2306
16.068,241.03,2308
16.070,241.05,2309
16.072,241.08,2311
16.074,241.11,2312
16.076,241.14,2314
16.078,241.17,2315
16.080,241.20,2317
16.082,241.23,2318
16.084,241.26,2319
16.086,241.29,2321
16.088,241.32,2322
16.090,241.35,2324
16.092,241.38,2325
16.094,241.41,2327
16.096,241.44,2328
16.098,241.46,2330
16.100,241.49,2331
16.102,241.52,2332
16.104,241.55,2334
16.105,241.58,2335
16.107,241.61,2337
16.109,241.64,2338
16.111,241.67,2339
16.113,241.70,2341
16.115,241.73,2342
16.117,241.76,2343
16.119,241.79,2345
16.121,241.82,2346
16.123,241.85,2348
16.125,241.88,2349
16.127,241.90,2350
16.129,241.93,2352
16.131,241.96,2353
16.133,241.99,2354
16.135,242.02,2356
16.137,242.05,2357
16.139,242.08,2358
16.141,242.11,2359
16.143,242.14,2361
16.145,242.17,2362
16.146,242.20,2363
16.148,242.23,2365
16.150,242.26,2366
16.152,242.29,2367
16.154,242.31,2368
16.156,242.34,2370
16.158,242.37,2371
16.160,242.40,2372
16.162,242.43,2374
16.164,242.46,2375
16.166,242.49,2376
16.168,242.52,2377
16.170,242.55,2378
16.172,242.58,2380
16.174,242.61,2381
16.176,242.64,2382
16.178,242.67,2383
16.180,242.70,2384
16.182,242.72,2386
16.184,242.75,2387
16.186,242.78,2388
16.188,242.81,2389
16.189,242.84,2390
16.191,242.87,2392
16.193,242.90,2393
16.195,242.93,2394
16.197,242.96,2395
16.199,242.99,2396
16.201,243.02,2397
16.203,243.05,2399
16.205,243.08,2400
16.207,243.11,2401
16.209,243.13,2402
16.211,243.16,2403
16.213,243.19,2404
16.215,243.22,2405
16.217,243.25,2406
16.219,243.28,2407
16.221,243.31,2409
16.223,243.34,2410
16.225,243.37,2411
16.227,243.40,2412
16.229,243.43,2413
16.230,243.46,2414
16.232,243.49,2415
16.234,243.52,2416
16.236,243.54,2417
16.238,243.57,2418
16.240,243.60,2419
16.242,243.63,2420
16.244,243.66,2421
16.246,243.69,2422
16.248,243.72,2423
16.250,243.75,2424
16.252,243.78,2425
16.254,243.81,2426
16.256,243.84,2427
16.258,243.87,2428
16.260,243.90,2429
16.262,243.93,2430
16.264,243.96,2431
16.266,243.98,2432
16.268,244.01,2433
16.270,244.04,2434
16.271,244.07,2435
16.273,244.10,2436
16.275,244.13,2437
16.277,244.16,2438
16.279,244.19,2439
16.281,244.22,2440
16.283,244.25,2441
16.285,244.28,2442
16.287,244.31,2443
16.289,244.34,2444
16.291,244.37,2445
16.293,244.39,2445
16.295,244.42,2446
16.297,244.45,2447
16.299,244.48,2448
16.301,244.51,2449
16.303,244.54,2450
16.305,244.57,2451
16.307,244.60,2452
16.309,244.63,2452
16.311,244.66,2453
16.313,244.69,2454
16.314,244.72,2455
16.316,244.75,2456
16.318,244.78,2457
16.320,244.80,2458
16.322,244.83,2458
16.324,244.86,2459
16.326,244.89,2460
16.328,244.92,2461
16.330,244.95,2462
16.332,244.98,2462
16.334,245.01,2463
16.336,245.04,2464
16.338,245.07,2465
16.340,245.10,2466
16.342,245.13,2466
16.344,245.16,2467
16.346,245.19,2468
16.348,245.21,2469
16.350,245.24,2469
16.352,245.27,2470
16.354,245.30,2471
16.355,245.33,2472
16.357,245.36,2472
16.359,245.39,2473
16.361,245.42,2474
16.363,245.45,2475
16.365,245.48,2475
16.367,245.51,2476
16.369,245.54,2477
16.371,245.57,2477
16.373,245.60,2478
16.375,245.63,2479
16.377,245.65,2479
16.379,245.68,2480
16.381,245.71,2481
16.383,245.74,2481
16.385,245.77,2482
16.387,245.80,2483
16.389,245.83,2483
16.391,245.86,2484
16.393,245.89,2485
16.395,245.92,2485
16.396,245.95,2486
16.398,245.98,2487
16.400,246.01,2487
16.402,246.04,2488
16.404,246.06,2488
16.406,246.09,2489
16.408,246.12,2490
16.410,246.15,2490
16.412,246.18,2491
16.414,246.21,2491
16.416,246.24,2492
16.418,246.27,2493
16.420,246.30,2493
16.422,246.33,2494
16.424,246.36,2494
16.426,246.39,2495
16.428,246.42,2495
16.430,246.45,2496
16.432,246.47,2497
16.434,246.50,2497
16.436,246.53,2498
16.438,246.56,2498
16.439,246.59,2499
16.441,246.62,2499
16.443,246.65,2500
16.445,246.68,2500
16.447,246.71,2501
16.449,246.74,2501
16.451,246.77,2502
16.453,246.80,2502
16.455,246.83,2503
16.457,246.86,2503
16.459,246.88,2504
16.461,246.91,2504
16.463,246.94,2504
16.465,246.97,2505
16.467,247.00,2505
16.469,247.03,2506
16.471,247.06,2506
16.473,247.09,2507
16.475,247.12,2507
16.477,247.15,2507
16.479,247.18,2508
16.480,247.21,2508
16.482,247.24,2509
16.484,247.27,2509
16.486,247.29,2510
16.488,247.32,2510
16.490,247.35,2510
16.492,247.38,2511
16.494,247.41,2511
16.496,247.44,2511
16.498,247.47,2512
16.500,247.50,2512
16.502,247.53,2513
16.504,247.56,2513
16.506,247.59,2513
16.508,247.62,2514
16.510,247.65,2514
16.512,247.68,2514
16.514,247.71,2515
16.516,247.73,2515
16.518,247.76,2515
16.520,247.79,2515
16.521,247.82,2516
16.523,247.85,2516
16.525,247.88,2516
16.527,247.91,2517
16.529,247.94,2517
16.531,247.97,2517
16.533,248.00,2518
16.535,248.03,2518
16.537,248.06,2518
16.539,248.09,2518
16.541,248.12,2519
16.543,248.14,2519
16.545,248.17,2519
16.547,248.20,2519
16.549,248.23,2520
16.551,248.26,2520
16.553,248.29,2520
16.555,248.32,2520
16.557,248.35,2520
16.559,248.38,2521
16.561,248.41,2521
16.563,248.44,2521
16.564,248.47,2521
16.566,248.50,2521
16.568,248.53,2522
16.570,248.55,2522
16.572,248.58,2522
16.574,248.61,2522
16.576,248.64,2522
16.578,248.67,2522
16.580,248.70,2523
16.582,248.73,2523
16.584,248.76,2523
16.586,248.79,2523
16.588,248.82,2523
16.590,248.85,2523
16.592,248.88,2523
16.594,248.91,2524
16.596,248.94,2524
16.598,248.96,2524
16.600,248.99,2524
16.602,249.02,2524
16.604,249.05,2524
16.605,249.08,2524
16.607,249.11,2524
16.609,249.14,2524
16.611,249.17,2524
16.613,249.20,2524
16.615,249.23,2524
16.617,249.26,2525
16.619,249.29,2525
16.621,249.32,2525
16.623,249.35,2525
16.625,249.38,2525
16.627,249.40,2525
16.629,249.43,2525
16.631,249.46,2525
16.633,249.49,2525
16.635,249.52,2525
16.637,249.55,2525
16.639,249.58,2525
16.641,249.61,2525
16.643,249.64,2525
16.645,249.67,2525
16.646,249.70,2525
16.648,249.73,2525
16.650,249.76,2525
16.652,249.79,2525
16.654,249.81,2525
16.656,249.84,2525
16.658,249.87,2525
16.660,249.90,2524
16.662,249.93,2524
16.664,249.96,2524
16.666,249.99,2524
16.668,250.02,2524
16.670,250.05,2524
16.672,250.08,2524
16.674,250.11,2524
16.676,250.14,2524
16.678,250.17,2524
16.680,250.20,2524
16.682,250.22,2524
16.684,250.25,2523
16.686,250.28,2523
16.688,250.31,2523
16.689,250.34,2523
16.691,250.37,2523
16.693,250.40,2523
16.695,250.43,2523
16.697,250.46,2522
16.699,250.49,2522
16.701,250.52,2522
16.703,250.55,2522
16.705,250.58,2522
16.707,250.61,2522
16.709,250.63,2521
16.711,250.66,2521
16.713,250.69,2521
16.715,250.72,2521
16.717,250.75,2521
16.719,250.78,2520
16.721,250.81,2520
16.723,250.84,2520
16.725,250.87,2520
16.727,250.90,2520
16.729,250.93,2519
16.730,250.96,2519
16.732,250.99,2519
16.734,251.02,2519
16.736,251.04,2518
16.738,251.07,2518
16.740,251.10,2518
16.742,251.13,2518
16.744,251.16,2517
16.746,251.19,2517
16.748,251.22,2517
16.750,251.25,2516
16.752,251.28,2516
16.754,251.31,2516
16.756,251.34,2515
16.758,251.37,2515
16.760,251.40,2515
16.762,251.43,2514
16.764,251.46,2514
16.766,251.48,2514
16.768,251.51,2513
16.770,251.54,2513
16.771,251.57,2513
16.773,251.60,2513
16.775,251.63,2512
16.777,251.66,2512
16.779,251.69,2511
16.781,251.72,2511
16.783,251.75,2511
16.785,251.78,2510
16.787,251.81,2510
16.789,251.84,2509
16.791,251.87,2509
16.793,251.89,2509
16.795,251.92,2508
16.797,251.95,2508
16.799,251.98,2507
16.801,252.01,2507
16.803,252.04,2507
16.805,252.07,2506
16.807,252.10,2506
16.809,252.13,2505
16.811,252.16,2506
16.813,252.19,2504
16.814,252.22,2504
16.816,252.25,2504
16.818,252.28,2503
16.820,252.30,2503
16.822,252.33,2502
16.824,252.36,2502
16.826,252.39,2501
16.828,252.42,2501
16.830,252.45,2500
16.832,252.48,2500
16.834,252.51,2499
16.836,252.54,2499
16.838,252.57,2498
16.840,252.60,2498
16.842,252.63,2497
16.844,252.66,2496
16.846,252.69,2496
16.848,252.71,2495
16.850,252.74,2495
16.852,252.77,2494
16.854,252.80,2494
16.855,252.83,2493
16.857,252.86,2493
16.859,252.89,2492
16.861,252.92,2491
16.863,252.95,2491
16.865,252.98,2490
16.867,253.01,2490
16.869,253.04,2489
16.871,253.07,2488
16.873,253.10,2488
16.875,253.13,2487
16.877,253.15,2486
16.879,253.18,2486
16.881,253.21,2485
16.883,253.24,2485
16.885,253.27,2484
16.887,253.30,2483
16.889,253.33,2483
16.891,253.36,2483
16.893,253.39,2481
16.895,253.42,2481
16.896,253.45,2480
16.898,253.48,2479
16.900,253.51,2479
16.902,253.54,2478
16.904,253.56,2477
16.906,253.59,2477
16.908,253.62,2476
16.910,253.65,2475
16.912,253.68,2474
16.914,253.71,2474
16.916,253.74,2473
16.918,253.77,2472
16.920,253.80,2472
16.922,253.83,2471
16.924,253.86,2470
16.926,253.89,2469
16.928,253.92,2469
16.930,253.95,2468
16.932,253.97,2467
16.934,254.00,2466
16.936,254.03,2465
16.938,254.06,2465
16.939,254.09,2464
16.941,254.12,2463
16.943,254.15,2462
16.945,254.18,2462
16.947,254.21,2461
16.949,254.24,2460
16.951,254.27,2459
16.953,254.30,2458
16.955,254.33,2458
16.957,254.36,2457
16.959,254.38,2456
16.961,254.41,2455
16.963,254.44,2454
16.965,254.47,2453
16.967,254.50,2452
16.969,254.53,2451
16.971,254.56,2451
16.973,254.59,2450
16.975,254.62,2449
16.977,254.65,2448
16.979,254.68,2447
16.980,254.71,2446
16.982,254.74,2445
16.984,254.77,2445
16.986,254.79,2444
16.988,254.82,2443
16.990,254.85,2442
16.992,254.88,2441
16.994,254.91,2440
16.996,254.94,2439
16.998,254.97,2438
17.000,255.00,2102
17.002,255.03,2104
17.004,255.06,2105
17.006,255.09,2107
17.008,255.12,2109
17.010,255.15,2110
17.012,255.18,2112
17.014,255.21,2114
17.016,255.23,2115
17.018,255.26,2117
17.020,255.29,2119
17.021,255.32,2120
17.023,255.35,2122
17.025,255.38,2124
17.027,255.41,2125
17.029,255.44,2127
17.031,255.47,2129
17.033,255.50,2130
17.035,255.53,2132
17.037,255.56,2134
17.039,255.59,2135
17.041,255.62,2137
17.043,255.64,2138
17.045,255.67,2140
17.047,255.70,2142
17.049,255.73,2143
17.051,255.76,2145
17.053,255.79,2146
17.055,255.82,2148
17.057,255.85,2149
17.059,255.88,2151
17.061,255.91,2152
17.063,255.94,2154
17.064,255.97,2156
17.066,256.00,2157
17.068,256.03,2159
17.070,256.05,2160
17.072,256.08,2162
17.074,256.11,2163
17.076,256.14,2165
17.078,256.17,2166
17.080,256.20,2168
17.082,256.23,2169
17.084,256.26,2171
17.086,256.29,2172
17.088,256.32,2174
17.090,256.35,2175
17.092,256.38,2177
17.094,256.41,2178
17.096,256.44,2179
17.098,256.46,2181
17.100,256.49,2182
17.102,256.52,2184
17.104,256.55,2185
17.105,256.58,2187
17.107,256.61,2188
17.109,256.64,2190
17.111,256.67,2191
17.113,256.70,2192
17.115,256.73,2194
17.117,256.76,2195
17.119,256.79,2197
17.121,256.82,2198
17.123,256.85,2199
17.125,256.88,2201
17.127,256.90,2202
17.129,256.93,2203
17.131,256.96,2205
17.133,256.99,2206
17.135,257.02,2208
17.137,257.05,2209
17.139,257.08,2210
17.141,257.11,2212
17.143,257.14,2213
17.145,257.17,2214
17.146,257.20,2216
17.148,257.23,2217
17.150,257.26,2218
17.152,257.29,2219
17.154,257.31,2221
17.156,257.34,2222
17.158,257.37,2223
17.160,257.40,2225
17.162,257.43,2226
17.164,257.46,2227
17.166,257.49,2229
17.168,257.52,2230
17.170,257.55,2231
17.172,257.58,2232
17.174,257.61,2234
17.176,257.64,2235
17.178,257.67,2236
17.180,257.70,2237
17.182,257.72,2238
17.184,257.75,2240
17.186,257.78,2241
17.188,257.81,2242
17.189,257.84,2243
17.191,257.87,2244
17.193,257.90,2246
17.195,257.93,2247
17.197,257.96,2248
17.199,257.99,2249
17.201,258.02,2250
17.203,258.05,2252
17.205,258.08,2253
17.207,258.11,2254
17.209,258.13,2255
17.211,258.16,2256
17.213,258.19,2257
17.215,258.22,2258
17.217,258.25,2260
17.219,258.28,2261
17.221,258.31,2262
17.223,258.34,2263
17.225,258.37,2264
17.227,258.40,2265
17.229,258.43,2266
17.230,258.46,2268
17.232,258.49,2269
17.234,258.52,2270
17.236,258.54,2271
17.238,258.57,2272
17.240,258.60,2273
17.242,258.63,2274
17.244,258.66,2275
17.246,258.69,2276
17.248,258.72,2277
17.250,258.75,2278
17.252,258.78,2279
17.254,258.81,2280
17.256,258.84,2281
17.258,258.87,2282
17.260,258.90,2283
17.262,258.93,2284
17.264,258.96,2285
17.266,258.98,2286
17.268,259.01,2287
17.270,259.04,2288
17.271,259.07,2289
17.273,259.10,2290
17.275,259.13,2291
17.277,259.16,2292
17.279,259.19,2293
17.281,259.22,2294
17.283,259.25,2295
17.285,259.28,2296
17.287,259.31,2297
17.289,259.34,2298
17.291,259.37,2299
17.293,259.39,2300
17.295,259.42,2301
17.297,259.45,2302
17.299,259.48,2303
17.301,259.51,2304
17.303,259.54,2304
17.305,259.57,2305
17.307,259.60,2306
17.309,259.63,2307
17.311,259.66,2308
17.313,259.69,2309
17.314,259.72,2310
17.316,259.75,2311
17.318,259.78,2311
17.320,259.80,2312
17.322,259.83,2313
17.324,259.86,2314
17.326,259.89,2315
17.328,259.92,2316
17.330,259.95,2317
17.332,259.98,2317
17.334,260.01,2318
17.336,260.04,2319
17.338,260.07,2320
17.340,260.10,2321
17.342,260.13,2321
17.344,260.16,2322
17.346,260.19,2323
17.348,260.21,2324
17.350,260.24,2325
17.352,260.27,2325
17.354,260.30,2326
17.355,260.33,2327
17.357,260.36,2328
17.359,260.39,2328
17.361,260.42,2329
17.363,260.45,2330
17.365,260.48,2331
17.367,260.51,2331
17.369,260.54,2332
17.371,260.57,2333
17.373,260.60,2334
17.375,260.63,2334
17.377,260.65,2335
17.379,260.68,2336
17.381,260.71,2336
17.383,260.74,2337
17.385,260.77,2338
17.387,260.80,2339
17.389,260.83,2339
17.391,260.86,2340
17.393,260.89,2341
17.395,260.92,2341
17.396,260.95,2342
17.398,260.98,2343
17.400,261.01,2343
17.402,261.04,2344
17.404,261.06,2344
17.406,261.09,2345
17.408,261.12,2346
17.410,261.15,2346
17.412,261.18,2347
17.414,261.21,2348
17.416,261.24,2348
17.418,261.27,2349
17.420,261.30,2349
17.422,261.33,2350
17.424,261.36,2351
17.426,261.39,2351
17.428,261.42,2352
17.430,261.45,2352
17.432,261.47,2353
17.434,261.50,2353
17.436,261.53,2354
17.438,261.56,2355
17.439,261.59,2355
17.441,261.62,2356
17.443,261.65,2356
17.445,261.68,2357
17.447,261.71,2357
17.449,261.74,2358
17.451,261.77,2358
17.453,261.80,2359
17.455,261.83,2359
17.457,261.86,2360
17.459,261.88,2360
17.461,261.91,2361
17.463,261.94,2361
17.465,261.97,2362
17.467,262.00,2362
17.469,262.03,2363
17.471,262.06,2363
17.473,262.09,2364
17.475,262.12,2364
17.477,262.15,2365
17.479,262.18,2365
17.480,262.21,2365
17.482,262.24,2366
17.484,262.27,2366
17.486,262.29,2367
17.488,262.32,2367
17.490,262.35,2368
17.492,262.38,2368
17.494,262.41,2368
17.496,262.44,2369
17.498,262.47,2369
17.500,262.50,2370
17.502,262.53,2370
17.504,262.56,2370
17.506,262.59,2371
17.508,262.62,2371
17.510,262.65,2371
17.512,262.68,2372
17.514,262.71,2372
17.516,262.73,2373
17.518,262.76,2373
17.520,262.79,2373
17.521,262.82,2374
17.523,262.85,2374
17.525,262.88,2374
17.527,262.91,2375
17.529,262.94,2375
17.531,262.97,2375
17.533,263.00,2375
17.535,263.03,2376
17.537,263.06,2376
17.539,263.09,2376
17.541,263.12,2377
17.543,263.14,2377
17.545,263.17,2377
17.547,263.20,2377
17.549,263.23,2378
17.551,263.26,2378
17.553,263.29,2378
17.555,263.32,2378
17.557,263.35,2379
17.559,263.38,2379
17.561,263.41,2379
17.563,263.44,2379
17.564,263.47,2380
17.566,263.50,2380
17.568,263.53,2380
17.570,263.55,2380
17.572,263.58,2380
17.574,263.61,2381
17.576,263.64,2381
17.578,263.67,2381
17.580,263.70,2381
17.582,263.73,2381
17.584,263.76,2382
17.586,263.79,2382
17.588,263.82,2382
17.590,263.85,2382
17.592,263.88,2382
17.594,263.91,2382
17.596,263.94,2382
17.598,263.96,2383
17.600,263.99,2383
17.602,264.02,2383
17.604,264.05,2383
17.605,264.08,2383
17.607,264.11,2383
17.609,264.14,2385
17.611,264.17,2384
17.613,264.20,2384
17.615,264.23,2384
17.617,264.26,2384
17.619,264.29,2384
17.621,264.32,2384
17.623,264.35,2384
17.625,264.38,2384
17.627,264.40,2384
17.629,264.43,2384
17.631,264.46,2384
17.633,264.49,2384
17.635,264.52,2384
17.637,264.55,2384
17.639,264.58,2384
17.641,264.61,2384
17.643,264.64,2384
17.645,264.67,2384
17.646,264.70,2384
17.648,264.73,2384
17.650,264.76,2384
17.652,264.79,2384
17.654,264.81,2384
17.656,264.84,2384
17.658,264.87,2384
17.660,264.90,2384
17.662,264.93,2384
17.664,264.96,2384
17.666,264.99,2384
17.668,265.02,2384
17.670,265.05,2384
